order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-101984,2026-03-03,South,Kochi,Makeup Brush Set,Beauty,2,1256.0,2512,CUST-89274,Website
UK-2026-102670,2026-04-18,East,Guwahati,43-inch Smart TV,Electronics,1,27101.0,27101,CUST-85124,App
UK-2026-100420,2026-01-23,Central,Nagpur,Air Fryer 5L,Home & Kitchen,2,5250.0,10500,CUST-54754,Website
UK-2026-101334,2026-02-08,East,Patna,Dinner Set 24pc,Home & Kitchen,1,2443.0,2443,CUST-62830,Website
UK-2026-101400,2026-02-05,North,Gurugram,Ethnic Dupatta,Fashion,1,523.0,523,CUST-41038,Marketplace
UK-2026-101128,2026-02-17,Central,Raipur,Matte Lipstick Set,Beauty,2,917.0,1834,CUST-60181,Website
UK-2026-100969,2026-02-08,South,Kochi,Beard Grooming Kit,Beauty,1,1013.0,1013,CUST-37007,App
UK-2026-101466,2026-03-05,South,Bengaluru,Ethnic Dupatta,Fashion,1,477.0,477,CUST-80559,App
UK-2026-104861,2026-06-18,East,Kolkata,Robot Vacuum R7,Home & Kitchen,1,19116.0,19116,CUST-33758,Website
UK-2026-103500,2026-05-31,South,Bengaluru,Smart Watch X2,Electronics,1,4394.0,4394,CUST-66993,Marketplace
UK-2026-103650,2026-05-15,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3339.0,3339,CUST-85132,Marketplace
UK-2026-104543,2026-06-10,Central,Indore,Ultrabook Air 14,Electronics,2,30679.0,61358,CUST-93842,Marketplace
UK-2026-101535,2026-03-09,South,Hyderabad,Power Bank 20000mAh,Electronics,1,1812.0,1812,CUST-67230,Website
UK-2026-103418,2026-05-30,West,Pune,Ultrabook Air 14,Electronics,2,30177.0,60354,CUST-94744,App
UK-2026-101398,2026-02-24,West,Mumbai,Wireless Earbuds Pro,Electronics,2,3095.0,6190,CUST-98724,App
UK-2026-101478,2026-03-22,West,Mumbai,Leather Wallet,Fashion,1,865.0,865,CUST-79381,Website
UK-2026-104595,2026-06-05,West,Surat,Football Size 5,Sports,1,894.0,894,CUST-40006,Website
UK-2026-103833,2026-05-12,Central,Bhopal,Ionic Hair Dryer,Beauty,2,1988.0,3976,CUST-50186,App
UK-2026-102135,2026-03-20,North,Delhi,Non-Stick Cookware Set,Home & Kitchen,1,2989.0,2989,CUST-19014,Website
UK-2026-100485,2026-01-06,West,Surat,Running Sneakers,Fashion,1,2871.0,2871,CUST-36688,App
UK-2026-102348,2026-04-03,North,Delhi,Modern Wall Clock,Home & Kitchen,1,761.0,761,CUST-28053,App
UK-2026-101927,2026-03-18,South,Chennai,Ultrabook Air 14,Electronics,1,28637.0,28637,CUST-38525,Website
UK-2026-101353,2026-02-15,South,Hyderabad,Running Sneakers,Fashion,1,2695.0,2695,CUST-36119,App
UK-2026-103449,2026-05-10,West,Mumbai,Ethnic Dupatta,Fashion,1,488.0,488,CUST-22971,App
UK-2026-100444,2026-01-07,West,Mumbai,Yoga Mat Pro,Sports,1,1211.0,1211,CUST-59259,Marketplace
UK-2026-101303,2026-02-12,West,Surat,Slim Fit Jeans,Fashion,2,1574.0,3148,CUST-28964,Website
UK-2026-100210,2026-01-01,Central,Indore,Eau de Parfum 100ml,Beauty,1,1972.0,1972,CUST-95279,App
UK-2026-101999,2026-03-22,East,Kolkata,Bluetooth Speaker Mini,Electronics,2,1521.0,3042,CUST-75247,App
UK-2026-103549,2026-05-07,North,Noida,Football Size 5,Sports,1,889.0,889,CUST-65040,Website
UK-2026-100205,2026-01-01,North,Noida,Air Fryer 5L,Home & Kitchen,1,5403.0,5403,CUST-81489,Marketplace
UK-2026-103895,2026-05-21,South,Hyderabad,Ionic Hair Dryer,Beauty,3,1969.0,5907,CUST-39966,App
UK-2026-102179,2026-03-10,West,Mumbai,Ethnic Dupatta,Fashion,1,515.0,515,CUST-57722,Website
UK-2026-101580,2026-03-17,South,Bengaluru,Sunscreen SPF50,Beauty,2,571.0,1142,CUST-11494,Marketplace
UK-2026-103884,2026-05-26,West,Mumbai,Silk Saree,Fashion,2,3654.0,7308,CUST-94646,App
UK-2026-104598,2026-06-24,North,Delhi,Eau de Parfum 100ml,Beauty,2,2093.0,4186,CUST-55731,Website
UK-2026-101990,2026-03-16,North,Noida,Denim Jacket,Fashion,1,2224.0,2224,CUST-36504,App
UK-2026-104976,2026-06-16,West,Surat,Modern Wall Clock,Home & Kitchen,1,793.0,793,CUST-80400,Marketplace
UK-2026-104525,2026-06-04,North,Delhi,Vitamin C Serum,Beauty,1,679.0,679,CUST-82839,Website
UK-2026-102956,2026-04-16,North,Delhi,Modern Wall Clock,Home & Kitchen,1,797.0,797,CUST-75923,App
UK-2026-100241,2026-01-27,West,Mumbai,Ethnic Dupatta,Fashion,1,508.0,508,CUST-83378,App
UK-2026-100010,2026-01-16,North,Delhi,Formal Shirt,Fashion,1,1153.0,1153,CUST-26060,Website
UK-2026-104114,2026-06-09,East,Bhubaneswar,Leather Wallet,Fashion,1,912.0,912,CUST-85269,App
UK-2026-100469,2026-01-31,Central,Nagpur,Electric Kettle 1.5L,Home & Kitchen,1,1129.0,1129,CUST-97014,Website
UK-2026-104878,2026-06-02,West,Surat,Matte Lipstick Set,Beauty,1,913.0,913,CUST-39895,App
UK-2026-102418,2026-04-23,South,Kochi,Denim Jacket,Fashion,1,2162.0,2162,CUST-56374,Website
UK-2026-100874,2026-02-20,North,Delhi,Leather Wallet,Fashion,1,897.0,897,CUST-76845,Marketplace
UK-2026-103699,2026-05-29,North,Chandigarh,Modern Wall Clock,Home & Kitchen,2,771.0,1542,CUST-22439,Website
UK-2026-103140,2026-05-30,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,2,2995.0,5990,CUST-48593,App
UK-2026-100317,2026-01-21,West,Pune,Denim Jacket,Fashion,1,2243.0,2243,CUST-87425,App
UK-2026-101486,2026-03-21,South,Hyderabad,Matte Lipstick Set,Beauty,1,930.0,930,CUST-23291,Website
UK-2026-103152,2026-05-22,West,Mumbai,Running Sneakers,Fashion,1,2740.0,2740,CUST-94026,App
UK-2026-103245,2026-05-26,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5542.0,5542,CUST-80580,App
UK-2026-100327,2026-01-29,East,Bhubaneswar,Mirrorless Camera Lite,Electronics,1,28576.0,28576,CUST-79381,App
UK-2026-102547,2026-04-13,North,Gurugram,Modern Wall Clock,Home & Kitchen,1,832.0,832,CUST-77271,App
UK-2026-103223,2026-05-05,South,Hyderabad,Makeup Brush Set,Beauty,1,1311.0,1311,CUST-57436,Website
UK-2026-101246,2026-02-20,North,Noida,Cotton Kurta Set,Fashion,2,1289.0,2578,CUST-82744,App
UK-2026-104801,2026-06-12,East,Guwahati,Running Sneakers,Fashion,1,2817.0,2817,CUST-54939,App
UK-2026-103770,2026-05-08,South,Hyderabad,Face Wash Combo,Beauty,1,456.0,456,CUST-23973,App
UK-2026-103434,2026-05-18,West,Mumbai,Power Bank 20000mAh,Electronics,1,1718.0,1718,CUST-78083,Website
UK-2026-102360,2026-04-10,East,Patna,Wireless Earbuds Pro,Electronics,2,3012.0,6024,CUST-40802,App
UK-2026-104703,2026-06-01,East,Guwahati,Vitamin C Serum,Beauty,1,698.0,698,CUST-48546,Website
UK-2026-102105,2026-03-18,West,Mumbai,Vitamin C Serum,Beauty,1,676.0,676,CUST-63216,App
UK-2026-102244,2026-04-23,South,Kochi,Wireless Earbuds Pro,Electronics,1,2858.0,2858,CUST-85517,Website
UK-2026-104968,2026-06-04,West,Mumbai,Dinner Set 24pc,Home & Kitchen,1,2431.0,2431,CUST-61074,Marketplace
UK-2026-104454,2026-06-07,East,Kolkata,Cotton Bedsheet Set,Home & Kitchen,1,1426.0,1426,CUST-88836,App
UK-2026-103888,2026-05-05,Central,Nagpur,Robot Vacuum R7,Home & Kitchen,1,19483.0,19483,CUST-67637,App
UK-2026-101064,2026-02-25,Central,Bhopal,Foldable Treadmill T2,Sports,1,25596.0,25596,CUST-35161,App
UK-2026-103752,2026-05-03,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,3005.0,3005,CUST-21442,Website
UK-2026-104360,2026-06-22,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,8712.0,8712,CUST-80400,Marketplace
UK-2026-104736,2026-06-11,East,Patna,Wireless Earbuds Pro,Electronics,1,3117.0,3117,CUST-60969,App
UK-2026-103769,2026-05-23,North,Chandigarh,Ionic Hair Dryer,Beauty,1,1963.0,1963,CUST-50059,App
UK-2026-100483,2026-01-02,Central,Indore,Smart Watch X2,Electronics,2,4360.0,8720,CUST-55053,App
UK-2026-102722,2026-04-26,West,Mumbai,Gym Gloves,Sports,2,480.0,960,CUST-98724,Website
UK-2026-104697,2026-06-24,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1504.0,1504,CUST-58002,App
UK-2026-103870,2026-05-05,West,Ahmedabad,Gym Gloves,Sports,1,483.0,483,CUST-42275,App
UK-2026-103345,2026-05-15,North,Gurugram,Foldable Treadmill T2,Sports,2,25452.0,50904,CUST-54161,App
UK-2026-103490,2026-05-20,West,Mumbai,Robot Vacuum R7,Home & Kitchen,1,19480.0,19480,CUST-24703,App
UK-2026-104871,2026-06-25,East,Patna,Running Sneakers,Fashion,2,2752.0,5504,CUST-97129,App
UK-2026-104246,2026-06-08,North,Noida,Denim Jacket,Fashion,1,2117.0,2117,CUST-41697,App
UK-2026-103193,2026-05-13,West,Mumbai,Denim Jacket,Fashion,1,2191.0,2191,CUST-41038,Website
UK-2026-104433,2026-06-09,West,Mumbai,Robot Vacuum R7,Home & Kitchen,2,18905.0,37810,CUST-22775,App
UK-2026-104661,2026-06-13,North,Chandigarh,Robot Vacuum R7,Home & Kitchen,1,19244.0,19244,CUST-83125,Marketplace
UK-2026-104387,2026-06-05,West,Mumbai,Mirrorless Camera Lite,Electronics,2,30185.0,60370,CUST-17188,App
UK-2026-100374,2026-01-23,West,Mumbai,Ultrabook Air 14,Electronics,1,31400.0,31400,CUST-22439,Website
UK-2026-101292,2026-02-19,North,Chandigarh,Air Fryer 5L,Home & Kitchen,2,5697.0,11394,CUST-72034,Website
UK-2026-103099,2026-05-07,West,Ahmedabad,Power Bank 20000mAh,Electronics,1,1857.0,1857,CUST-15796,App
UK-2026-100982,2026-02-01,Central,Bhopal,Electric Kettle 1.5L,Home & Kitchen,1,1077.0,1077,CUST-38523,Website
UK-2026-102955,2026-04-01,West,Surat,Slim Fit Jeans,Fashion,1,1631.0,1631,CUST-85684,App
UK-2026-101959,2026-03-13,East,Patna,Formal Shirt,Fashion,1,1119.0,1119,CUST-59922,Marketplace
UK-2026-102106,2026-03-13,North,Chandigarh,Noise-Cancelling Headphones,Electronics,2,9219.0,18438,CUST-25971,Website
UK-2026-102065,2026-03-17,Central,Indore,Modern Wall Clock,Home & Kitchen,2,831.0,1662,CUST-83547,App
UK-2026-101993,2026-03-22,South,Chennai,Denim Jacket,Fashion,1,2182.0,2182,CUST-35892,App
UK-2026-101515,2026-03-14,South,Chennai,Mirrorless Camera Lite,Electronics,1,27965.0,27965,CUST-72132,Marketplace
UK-2026-104292,2026-06-10,South,Chennai,Noise-Cancelling Headphones,Electronics,1,8796.0,8796,CUST-15419,Website
UK-2026-102172,2026-03-10,Central,Bhopal,Denim Jacket,Fashion,2,2261.0,4522,CUST-83135,Website
UK-2026-102042,2026-03-25,West,Surat,Mixer Grinder 750W,Home & Kitchen,3,3407.0,10221,CUST-21782,App
UK-2026-100806,2026-02-25,North,Chandigarh,Sunscreen SPF50,Beauty,1,526.0,526,CUST-66598,App
UK-2026-100097,2026-01-02,South,Kochi,Air Fryer 5L,Home & Kitchen,1,5632.0,5632,CUST-52882,App
UK-2026-100506,2026-01-20,North,Chandigarh,Matte Lipstick Set,Beauty,1,943.0,943,CUST-52681,App
UK-2026-100789,2026-02-11,North,Delhi,Leather Wallet,Fashion,1,936.0,936,CUST-47644,App
UK-2026-104223,2026-06-13,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,1,1138.0,1138,CUST-29618,Website
UK-2026-101110,2026-02-05,West,Mumbai,Modern Wall Clock,Home & Kitchen,2,771.0,1542,CUST-93739,Website
UK-2026-104659,2026-06-19,East,Patna,Wireless Earbuds Pro,Electronics,1,2966.0,2966,CUST-21345,Marketplace
UK-2026-100689,2026-01-17,North,Chandigarh,Mirrorless Camera Lite,Electronics,1,29173.0,29173,CUST-77360,App
UK-2026-103760,2026-05-24,South,Hyderabad,Noise-Cancelling Headphones,Electronics,3,9034.0,27102,CUST-57194,Marketplace
UK-2026-102323,2026-04-26,South,Bengaluru,Electric Kettle 1.5L,Home & Kitchen,4,1064.0,4256,CUST-93115,Marketplace
UK-2026-100454,2026-01-06,North,Gurugram,Robot Vacuum R7,Home & Kitchen,1,19928.0,19928,CUST-68899,Website
UK-2026-104482,2026-06-04,South,Hyderabad,Mirrorless Camera Lite,Electronics,1,28549.0,28549,CUST-70969,Marketplace
UK-2026-100607,2026-01-07,West,Mumbai,Silk Saree,Fashion,2,3596.0,7192,CUST-16893,Marketplace
UK-2026-104095,2026-06-24,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,2,1443.0,2886,CUST-97460,Marketplace
UK-2026-101374,2026-02-18,Central,Indore,Eau de Parfum 100ml,Beauty,2,2041.0,4082,CUST-65478,Website
UK-2026-104486,2026-06-27,West,Pune,Slim Fit Jeans,Fashion,1,1601.0,1601,CUST-76336,Website
UK-2026-102780,2026-04-13,North,Noida,Running Sneakers,Fashion,1,2934.0,2934,CUST-10339,App
UK-2026-103563,2026-05-27,East,Kolkata,Smart Watch X2,Electronics,1,4672.0,4672,CUST-13159,Website
UK-2026-101040,2026-02-16,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,8576.0,8576,CUST-18505,Marketplace
UK-2026-103495,2026-05-16,West,Mumbai,Bluetooth Speaker Mini,Electronics,2,1444.0,2888,CUST-43985,App
UK-2026-100307,2026-01-23,Central,Bhopal,Eau de Parfum 100ml,Beauty,1,1923.0,1923,CUST-31167,Website
UK-2026-101596,2026-03-06,North,Noida,Adjustable Dumbbells 15kg,Sports,3,5148.0,15444,CUST-70729,App
UK-2026-101607,2026-03-16,North,Delhi,Denim Jacket,Fashion,1,2089.0,2089,CUST-84650,App
UK-2026-102639,2026-04-03,South,Bengaluru,Noise-Cancelling Headphones,Electronics,2,8554.0,17108,CUST-12236,Website
UK-2026-102558,2026-04-17,South,Bengaluru,43-inch Smart TV,Electronics,1,26093.0,26093,CUST-82062,Marketplace
UK-2026-102681,2026-04-29,Central,Nagpur,Cycling Helmet,Sports,1,1673.0,1673,CUST-45408,App
UK-2026-101690,2026-03-22,East,Kolkata,Eau de Parfum 100ml,Beauty,1,2043.0,2043,CUST-52969,Website
UK-2026-102283,2026-04-11,Central,Nagpur,Slim Fit Jeans,Fashion,3,1651.0,4953,CUST-77878,Website
UK-2026-101578,2026-03-25,West,Surat,Face Wash Combo,Beauty,1,431.0,431,CUST-48032,App
UK-2026-101981,2026-03-08,West,Surat,Electric Kettle 1.5L,Home & Kitchen,2,1061.0,2122,CUST-58703,Marketplace
UK-2026-104012,2026-05-28,South,Chennai,Badminton Racket Set,Sports,1,2429.0,2429,CUST-63109,Website
UK-2026-101130,2026-02-15,South,Kochi,Matte Lipstick Set,Beauty,1,919.0,919,CUST-74813,Website
UK-2026-101427,2026-02-20,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,2,1341.0,2682,CUST-29621,Website
UK-2026-103220,2026-05-13,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,30409.0,30409,CUST-27530,App
UK-2026-102355,2026-04-04,South,Hyderabad,Mirrorless Camera Lite,Electronics,2,28742.0,57484,CUST-62830,App
UK-2026-104439,2026-06-11,North,Chandigarh,Foldable Treadmill T2,Sports,3,24825.0,74475,CUST-36419,Website
UK-2026-104683,2026-06-11,South,Hyderabad,Air Fryer 5L,Home & Kitchen,1,5562.0,5562,CUST-26262,Website
UK-2026-103161,2026-05-17,South,Bengaluru,Mirrorless Camera Lite,Electronics,2,30041.0,60082,CUST-77097,Website
UK-2026-103089,2030-04-26,South,Chennai,Dinner Set 24pc,Home & Kitchen,2,2524.0,5048,CUST-32483,App
UK-2026-101590,2026-03-18,North,Gurugram,Power Bank 20000mAh,Electronics,2,1824.0,3648,CUST-76875,Website
UK-2026-104058,2026-06-16,West,Pune,Cricket Bat English Willow,Sports,3,9048.0,27144,CUST-65801,Website
UK-2026-102931,2026-04-18,South,Hyderabad,Ultrabook Air 14,Electronics,1,28514.0,28514,CUST-44493,Marketplace
UK-2026-104953,2026-06-01,West,Mumbai,Non-Stick Cookware Set,Home & Kitchen,1,2952.0,2952,CUST-52681,App
UK-2026-101857,2026-03-23,North,Delhi,Cotton Bedsheet Set,Home & Kitchen,1,1458.0,1458,CUST-92068,Website
UK-2026-102454,2026-04-16,South,Chennai,Ultrabook Air 14,Electronics,1,29059.0,29059,CUST-43402,Website
UK-2026-100460,2026-01-15,West,Ahmedabad,Yoga Mat Pro,Sports,1,1255.0,1255,CUST-59922,Website
UK-2026-102781,2026-04-16,West,Mumbai,Robot Vacuum R7,Home & Kitchen,4,18127.0,72508,CUST-65435,App
UK-2026-102796,2026-04-15,North,Chandigarh,Mirrorless Camera Lite,Electronics,2,28705.0,57410,CUST-37443,App
UK-2026-100894,2026-02-05,West,Mumbai,Silk Saree,Fashion,1,3505.0,3505,CUST-28453,App
UK-2026-104902,2026-06-02,East,Bhubaneswar,Ultrabook Air 14,Electronics,2,31474.0,62948,CUST-39154,Marketplace
UK-2026-104170,2026-06-30,North,Chandigarh,Mirrorless Camera Lite,Electronics,1,30401.0,30401,CUST-56538,Marketplace
UK-2026-102532,2026-04-10,West,Pune,Air Fryer 5L,Home & Kitchen,2,5251.0,10502,CUST-29255,Website
UK-2026-103725,2026-05-12,East,Patna,Air Fryer 5L,Home & Kitchen,2,5545.0,11090,CUST-35717,Marketplace
UK-2026-100810,2026-02-01,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1731.0,1731,CUST-55667,Marketplace
UK-2026-101402,2026-02-17,East,Bhubaneswar,Robot Vacuum R7,Home & Kitchen,1,18405.0,18405,CUST-95118,App
UK-2026-103966,2026-05-14,South,Bengaluru,Ethnic Dupatta,Fashion,1,498.0,498,CUST-93364,Website
UK-2026-103544,2026-05-06,West,Mumbai,Air Fryer 5L,Home & Kitchen,1,5622.0,5622,CUST-44200,App
UK-2026-100759,2026-02-18,East,Bhubaneswar,Air Fryer 5L,Home & Kitchen,1,5535.0,5535,CUST-21436,App
UK-2026-100581,2026-01-21,East,Kolkata,Cotton Kurta Set,Fashion,1,1296.0,1296,CUST-42629,App
UK-2026-100671,2026-01-07,South,Chennai,Bluetooth Speaker Mini,Electronics,1,1504.0,1504,CUST-22320,Website
UK-2026-102024,2026-03-02,West,Surat,Yoga Mat Pro,Sports,1,1161.0,1161,CUST-66618,Marketplace
UK-2026-104934,2026-06-05,North,Delhi,Silk Saree,Fashion,1,3559.0,3559,CUST-66445,App
UK-2026-100766,2026-02-14,South,Hyderabad,Smart Watch X2,Electronics,1,4399.0,4399,CUST-73078,App
UK-2026-103829,2026-05-31,South,Hyderabad,Adjustable Dumbbells 15kg,Sports,1,5092.0,5092,CUST-23276,Marketplace
UK-2026-104366,2026-06-05,Central,Raipur,Running Sneakers,Fashion,1,2799.0,2799,CUST-63622,Marketplace
UK-2026-100504,2026-01-23,East,Guwahati,Robot Vacuum R7,Home & Kitchen,2,18248.0,36496,CUST-71851,Website
UK-2026-100180,2026-01-29,North,Delhi,Beard Grooming Kit,Beauty,3,977.0,2931,CUST-26976,Marketplace
UK-2026-101091,2026-02-25,Central,Raipur,Bluetooth Speaker Mini,Electronics,2,1507.0,3014,CUST-61079,Marketplace
UK-2026-104446,2026-06-09,West,Ahmedabad,Sunscreen SPF50,Beauty,1,554.0,554,CUST-81816,App
UK-2026-102851,2026-04-06,South,Bengaluru,Face Wash Combo,Beauty,2,436.0,872,CUST-29594,App
UK-2026-104534,2026-06-26,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1129.0,1129,CUST-91101,Marketplace
UK-2026-104357,2026-06-26,South,Kochi,Wireless Earbuds Pro,Electronics,2,3119.0,6238,CUST-37993,App
UK-2026-104577,2026-06-18,East,Patna,Wireless Earbuds Pro,Electronics,3,2906.0,8718,CUST-90457,Marketplace
UK-2026-102506,2026-04-11,Central,Bhopal,Mixer Grinder 750W,Home & Kitchen,1,3157.0,3157,CUST-73802,Website
UK-2026-103532,2026-05-05,North,Gurugram,Mirrorless Camera Lite,Electronics,1,29326.0,29326,CUST-76728,App
UK-2026-102400,2026-04-20,South,Kochi,Mirrorless Camera Lite,Electronics,1,28599.0,28599,CUST-29063,App
UK-2026-101934,2026-03-16,East,Guwahati,Smart Watch X2,Electronics,1,4377.0,4377,CUST-32997,App
UK-2026-101271,2026-02-11,North,Gurugram,Football Size 5,Sports,1,896.0,896,CUST-13632,Website
UK-2026-104174,2026-06-14,Central,Indore,43-inch Smart TV,Electronics,1,26924.0,26924,CUST-14911,App
UK-2026-103443,2026-05-30,Central,Indore,Vitamin C Serum,Beauty,2,698.0,1396,CUST-31162,Website
UK-2026-104644,2026-06-01,South,Kochi,Foldable Treadmill T2,Sports,1,24992.0,24992,CUST-66412,Marketplace
UK-2026-102896,2026-04-08,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1357.0,1357,CUST-36375,App
UK-2026-101750,2026-03-03,South,Kochi,Makeup Brush Set,Beauty,3,1276.0,3828,CUST-16741,Website
UK-2026-101058,2009-02-26,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,8769.0,8769,CUST-22089,App
UK-2026-101333,2026-02-09,North,Delhi,Silk Saree,Fashion,1,3361.0,3361,CUST-35890,App
UK-2026-103961,2026-05-17,Central,Bhopal,Adjustable Dumbbells 15kg,Sports,1,4958.0,4958,CUST-94153,Website
UK-2026-104185,2026-06-03,Central,Bhopal,Mirrorless Camera Lite,Electronics,1,28760.0,28760,CUST-98541,App
UK-2026-102154,2026-03-03,South,Bengaluru,Ethnic Dupatta,Fashion,2,493.0,986,CUST-68612,App
UK-2026-100601,2026-01-11,West,Mumbai,Noise-Cancelling Headphones,Electronics,2,9199.0,18398,CUST-74627,App
UK-2026-102329,2026-04-20,North,Chandigarh,Bluetooth Speaker Mini,Electronics,1,1502.0,1502,CUST-33758,App
UK-2026-102653,2026-04-16,Central,Nagpur,Dinner Set 24pc,Home & Kitchen,2,2567.0,5134,CUST-25869,App
UK-2026-103706,2026-05-19,North,Chandigarh,Modern Wall Clock,Home & Kitchen,1,805.0,805,CUST-34112,App
UK-2026-104173,2026-06-30,South,Chennai,43-inch Smart TV,Electronics,1,25103.0,25103,CUST-41996,App
UK-2026-103342,2026-05-29,East,Kolkata,Face Wash Combo,Beauty,1,428.0,428,CUST-40002,Website
UK-2026-102638,2026-04-25,East,Guwahati,Power Bank 20000mAh,Electronics,1,1871.0,1871,CUST-59064,App
UK-2026-101018,2026-02-23,South,Bengaluru,Formal Shirt,Fashion,1,1047.0,1047,CUST-35917,Website
UK-2026-101799,2026-03-25,North,Delhi,Robot Vacuum R7,Home & Kitchen,2,19221.0,38442,CUST-62679,Website
UK-2026-103697,2026-05-10,Central,Nagpur,Ethnic Dupatta,Fashion,1,519.0,519,CUST-91298,App
UK-2026-101425,2026-02-21,North,Gurugram,Gym Gloves,Sports,1,503.0,503,CUST-91607,App
UK-2026-100676,2026-01-18,South,Bengaluru,Matte Lipstick Set,Beauty,1,878.0,878,CUST-89194,App
UK-2026-104279,2026-06-27,East,Patna,Cotton Kurta Set,Fashion,1,1327.0,1327,CUST-56292,App
UK-2026-104910,2026-06-21,North,Noida,Slim Fit Jeans,Fashion,1,1622.0,1622,CUST-16832,App
UK-2026-104029,2026-06-16,North,Chandigarh,Robot Vacuum R7,Home & Kitchen,2,19725.0,39450,CUST-98820,Website
UK-2026-103984,2026-05-08,West,Surat,Leather Wallet,Fashion,2,869.0,1738,CUST-92232,App
UK-2026-101450,2026-02-13,West,Ahmedabad,Non-Stick Cookware Set,Home & Kitchen,1,2886.0,2886,CUST-74062,Website
UK-2026-104531,2026-06-10,West,Mumbai,Smart Watch X2,Electronics,2,4492.0,8984,CUST-52270,Marketplace
UK-2026-101660,2001-03-26,South,Chennai,Modern Wall Clock,Home & Kitchen,1,837.0,837,CUST-79301,Website
UK-2026-102598,2026-04-17,North,Noida,Mirrorless Camera Lite,Electronics,2,28558.0,57116,CUST-14405,Marketplace
UK-2026-103398,2026-05-18,West,Surat,Ultrabook Air 14,Electronics,1,29443.0,29443,CUST-23050,App
UK-2026-102246,2026-04-16,South,Hyderabad,Badminton Racket Set,Sports,1,2499.0,2499,CUST-18787,Marketplace
UK-2026-104640,2026-06-21,South,Chennai,Gym Gloves,Sports,3,519.0,1557,CUST-68888,App
UK-2026-100791,2026-02-15,South,Hyderabad,Eau de Parfum 100ml,Beauty,2,1989.0,3978,CUST-22533,Website
UK-2026-103019,2026-04-11,East,Bhubaneswar,Cycling Helmet,Sports,2,1537.0,3074,CUST-55160,Website
UK-2026-104420,2026-06-08,West,Pune,Vitamin C Serum,Beauty,1,690.0,690,CUST-93842,Marketplace
UK-2026-101614,2026-03-18,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1352.0,1352,CUST-74097,Website
UK-2026-103010,2026-04-20,West,Surat,Denim Jacket,Fashion,3,2219.0,6657,CUST-29083,App
UK-2026-104638,2026-06-28,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1262.0,1262,CUST-87054,App
UK-2026-102495,2026-04-10,North,Delhi,Badminton Racket Set,Sports,2,2397.0,4794,CUST-49096,App
UK-2026-100355,2026-01-04,West,Ahmedabad,Ethnic Dupatta,Fashion,2,506.0,1012,CUST-11671,Website
UK-2026-103234,2026-05-29,South,Hyderabad,Cricket Bat English Willow,Sports,1,9224.0,9224,CUST-51400,Marketplace
UK-2026-102620,2026-04-14,South,Kochi,Power Bank 20000mAh,Electronics,1,1837.0,1837,CUST-78102,Marketplace
UK-2026-102828,2026-04-08,Central,Bhopal,Cycling Helmet,Sports,1,1606.0,1606,CUST-15399,App
UK-2026-102576,2026-04-07,Central,Indore,Non-Stick Cookware Set,Home & Kitchen,1,2798.0,2798,CUST-14442,App
UK-2026-101803,2026-03-19,West,Surat,Cotton Kurta Set,Fashion,1,1254.0,1254,CUST-39561,Marketplace
UK-2026-100854,2026-02-26,North,Gurugram,Denim Jacket,Fashion,3,2258.0,6774,CUST-64998,App
UK-2026-102550,2026-04-20,East,Kolkata,Cotton Bedsheet Set,Home & Kitchen,1,1343.0,1343,CUST-91101,App
UK-2026-102678,2026-04-19,South,Kochi,Gym Gloves,Sports,1,481.0,481,CUST-43035,Website
UK-2026-101212,2026-02-07,West,Pune,Formal Shirt,Fashion,1,1116.0,1116,CUST-63380,Website
UK-2026-101856,2026-03-07,South,Bengaluru,Slim Fit Jeans,Fashion,1,1627.0,1627,CUST-80136,Website
UK-2026-100191,2026-01-08,North,Chandigarh,Mirrorless Camera Lite,Electronics,1,29375.0,29375,CUST-13159,App
UK-2026-103123,2026-05-25,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,1,2860.0,2860,CUST-85717,Marketplace
UK-2026-103175,2026-05-22,West,Pune,Slim Fit Jeans,Fashion,1,1583.0,1583,CUST-16067,App
UK-2026-101854,2026-03-12,South,Kochi,Power Bank 20000mAh,Electronics,2,1756.0,3512,CUST-80001,App
UK-2026-102309,2026-04-06,North,Delhi,Ultrabook Air 14,Electronics,2,29386.0,58772,CUST-99653,App
UK-2026-103876,2026-05-05,West,Ahmedabad,Power Bank 20000mAh,Electronics,2,1771.0,3542,CUST-41996,App
